2024-06-25 21:13:20,430: root: INFO: MLtrader : Executing the initialize lifecycle method
2024-06-25 21:13:21,766: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-06-25 21:13:21,767: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-06-25 21:13:21,769: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-06-25 21:13:21,769: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-06-25 21:13:21,772: root: INFO: [34mMLtrader : Executing the on_trading_iteration lifecycle method at 2024-06-25 21:13:21[0m
2024-06-25 21:13:22,054: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,054: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,056: root: INFO: MLtrader : [34mSleeping for 86400 seconds[0m
2024-06-25 21:13:22,057: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-06-25 21:13:22,058: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-06-25 21:13:22,060: root: INFO: [34mMLtrader : Executing the on_trading_iteration lifecycle method at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,062: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,063: root: INFO: [34mMLtrader : Trading iteration ended at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,063: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,064: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,066: root: INFO: MLtrader : [34mSleeping for 86400 seconds[0m
2024-06-25 21:13:22,067: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-06-25 21:13:22,067: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-06-25 21:13:22,070: root: INFO: [34mMLtrader : Executing the on_trading_iteration lifecycle method at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,070: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,072: root: INFO: [34mMLtrader : Trading iteration ended at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,072: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,073: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,073: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,074: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,075: root: INFO: MLtrader : [34mSleeping for 86400 seconds[0m
2024-06-25 21:13:22,076: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-06-25 21:13:22,076: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-06-25 21:13:22,078: root: INFO: [34mMLtrader : Executing the on_trading_iteration lifecycle method at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,078: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,079: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,080: root: INFO: [34mMLtrader : Trading iteration ended at 2024-06-25 21:13:22[0m
2024-06-25 21:13:22,080: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,081: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,082: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,083: root: INFO: MLtrader : [34mSleeping for 86400 seconds[0m
2024-06-25 21:13:22,084: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-06-25 21:13:22,086: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-06-25 21:13:22,087: root: INFO: [34mMLtrader : The market is not currently open, skipping this trading iteration[0m
2024-06-25 21:13:22,087: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,088: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,088: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,089: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,089: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,090: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,091: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,092: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,095: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-25 21:13:22,095: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,095: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,097: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,098: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,098: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,100: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-25 21:13:22,101: root: INFO: MLtrader : Executing the after_market_closes lifecycle method
2024-06-25 21:13:22,101: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,101: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,101: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,101: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,101: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,102: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,104: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-06-25 21:13:22,105: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,107: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-06-25 21:13:22,107: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,108: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,108: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,108: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,109: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,111: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-06-25 21:13:22,111: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-06-25 21:13:22,112: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,113: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,113: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,114: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,114: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,115: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,116: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-06-25 21:13:22,117: root: INFO: MLtrader : Executing the before_market_closes lifecycle method
2024-06-25 21:13:22,117: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,117: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,118: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-25 21:13:22,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-25 21:13:22,121: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-06-25 21:13:22,121: root: INFO: MLtrader : Executing the after_market_closes lifecycle method
2024-06-25 21:13:22,121: root: INFO: MLtrader : Executing the on_strategy_end lifecycle method
2024-06-25 21:13:22,459: root: INFO: Backtesting finished
2024-06-25 21:13:36,057: backtest_stats: INFO: Backtest took 0:00:15.629353 for a speed of 0.000
